X,Y,se_sdo_rowid,se_anno_cad_data,bezirk,adresse,anzahl,art_kat
16.343656339389828,48.190799328163067,287109,,6,"Lutherplatz, Gumpendorfer Straße ggü. 118",6,0
16.368278213912774,48.205186833841033,287110,,1,"Augustinerstraße 3, Albertinaplatz",10,0
16.350351337941191,48.192213258290607,287111,,6,Sandwirtgasse 18,4,0
16.34949956732066,48.19530788513287,287112,,6,Otto-Bauer-Gasse 6,4,0
16.261444784187791,48.198220696348585,287113,,14,Keißlergasse ggü. 18A,8,0
16.313235061818141,48.218518216674831,287114,,16,Seeböckgasse 30A,20,0
16.434506534966477,48.242139159823871,287115,,22,Siebeckstraße - Wagramer Straße,8,0
16.304444303730634,48.202346265717047,287116,,14,Breitenseer Straße 76-80,6,0
16.400920790395858,48.197027109346095,287117,,3,"Kardinal-Nagl-Platz 6-7, U3 Station",12,0
16.314323710496108,48.126489907003673,287118,,23,Ketzergasse 41,4,0
16.365012027675174,48.248998639024343,287119,,19,Boschstraße 8,6,0
16.362484741755566,48.222656641542919,287120,,9,Verena-Buben-Weg,10,0
16.364493843769726,48.199332701428183,287121,,6,Linke Wienzeile ggü. 6,4,0
16.401749398202508,48.196584227559242,287122,,3,Hainburger Straße 68-70,6,0
16.361361516541489,48.229548029581593,287123,,9,Alexander-Nehr-Gasse 1A,6,0
16.400890942834248,48.197038718412237,287124,,3,Kardinal-Nagl-Platz 6-8,12,0
16.364101441174054,48.199123966945706,287125,,6,Linke Wienzeile ggü. 10,8,0
16.396023368801131,48.255672185865656,287126,,21,Floridsdorfer Hauptstraße 18,2,0
16.420678791811056,48.271403684774022,287127,,21,"Thayagasse, Hochbahngasse",8,1
16.384069709422999,48.236617740503092,287128,,20,Donaueschingenstraße 13,4,0
16.401342174660098,48.203848088264905,287129,,2,Böcklinstraße 88,4,0
16.388258321499304,48.227454513423766,287130,,2,Alliiertenstraße 19,6,0
16.388157932579375,48.173988368371376,287131,,10,Quellenstraße 51-55,4,0
16.370897412072871,48.191786928120486,287132,,4,Waltergasse 1,8,0
16.379661929155233,48.216335594272998,287133,,2,Karmeliterplatz 5,8,0
16.379400522476789,48.216430454104042,287134,,2,Karmelitergasse 8,4,0
16.353262972794791,48.230214327262793,287135,,9,Ayrenhofgasse 6,8,0
16.418085134111369,48.29333997363031,287136,,21,"Brünner Straße, Kummergasse",8,0
16.357041255354563,48.205938197806113,287137,,7,"Museumstraße 12, Richtung Postamt",6,0
16.362300708080667,48.198211430316995,287138,,6,Linke Wienzeile ggü. 24,16,0
16.360767302116237,48.197568136351919,287139,,6,"Linke Wienzeile, ggü. Linke Wienzeile 36",6,0
16.361864560819637,48.19799521580196,287140,,6,Linke Wienzeile ggü. Parkanlage,8,0
16.364069319214689,48.193279359694706,287141,,4,Große Neugasse 28,6,0
16.362149392797395,48.195516734858309,287142,,4,Heumühlgasse,6,0
16.384670172919144,48.20765373627993,287143,,3,Gigergasse 2,4,0
16.308679118552167,48.208540029858163,287144,,16,"Landsteinergasse 2, Enenkelstraße 3A",6,0
16.36969438781756,48.197250569187183,287145,,4,Frankenberggasse 2-4,6,0
16.384557785057375,48.207606020983221,287146,,3,Stelzhammergasse 1,6,0
16.340132551992912,48.196012541691935,287147,,7,Mariahilfer Straße 128,12,0
16.368377112860671,48.200122086637364,287148,,4,Sternwartestraße 33,6,0
16.38399620142226,48.206591969851317,287149,,3,"Gigergasse 5, Bahnhof Wien Mitte",16,0
16.359021709096947,48.197310627530385,287150,,6,"Linke Wienzeile 42, ggü. U4 Kettenbrücke",18,0
16.339886990735902,48.194076422596211,287151,,6,Wallgasse 39,4,0
16.335761351339151,48.214657547555731,287152,,16,Ottakringer Straße 31,8,0
16.368540089217323,48.199423611548113,287153,,4,Karlsplatz 14,6,0
16.337277695503779,48.214966861346376,287154,,17,Ottakringer Straße 30,8,0
16.33387036259964,48.214535364057198,287155,,17,Ottakringer Straße 52,8,0
16.330489301187335,48.214084368764475,287156,,17,Ottakringer Straße 72,8,0
16.286723440844828,48.190803772199651,287157,,13,"Hietzinger Kai 111, U-Bahn Unter St.Veit",8,0
16.398111201236915,48.221031354810037,287158,,2,Ybbsstraße 13,6,0
16.340084864721035,48.216710077208802,287159,,17,Hernalser Hauptstraße 11,6,0
16.275281705583446,48.191351914940093,287160,,13,Amalienstraße  31,8,0
16.301174705878065,48.228252275972388,287161,,17,Dornbacher Straße 42,12,0
16.362662831969068,48.218421308813987,287162,,9,Berggasse 17,8,0
16.32613928024335,48.22130144842636,287163,,17,Gschwandnergasse  60-64,10,0
16.333985080317078,48.202703826378972,287164,,15,Moeringgasse 10,12,0
16.274799325157137,48.192185023141569,287165,,13,"Hietzinger Kai  169, U4-Station Ober St.Veit",12,0
16.363897473406599,48.220898218057663,287166,,9,"Grünentorgasse 19A, Servitengasse",8,0
16.282505688485092,48.173796320652379,287167,,13,"Versorgungsheimstraße, Anton Langer Gasse",8,0
16.291088473762787,48.233651458045721,287168,,17,Rudolf-Kirchschläger-Platz,6,0
16.319967207539719,48.185810776023395,287169,,13,"Schönbrunner Brücke, U-Bahnstation Schönbrunn",8,0
16.348624757030699,48.199824527910472,287170,,7,Lindengasse 40,16,0
16.343178483419997,48.204493294706644,287171,,7,Schottenfeldgasse 70,10,0
16.430500040388225,48.20615479991293,287172,,2,"Wehlistraße 291, U2-Donaumarina",18,0
16.412653734511458,48.215243771026543,287173,,2,"Vorgartenstraße ggü. Sturgasse, U2-Station",56,1
16.38655954807178,48.216161918853793,287174,,2,Nestroyplatz U1,8,0
16.434064876975476,48.203623508449809,287175,,2,Wehlistraße ggü. 364,12,0
16.43094360806446,48.205838738011117,287176,,2,"Wehlistraße 293, U2-Donaumarina",26,0
16.449104609821841,48.27765023109275,287177,,21,Thayagasse - Möllplatz,16,0
16.37859795268669,48.174242351909498,287178,,10,Reumannplatz 23,6,0
16.282411566014616,48.17380100720969,287179,,13,Versorgungsheimstraße ggü. 6,6,0
16.35274323816785,48.234068656617467,287180,,19,Döblinger Hauptstraße 7A,4,0
16.349312806775789,48.230611205505454,287181,,18,Mollgasse ggü. 1,6,0
16.345745951096745,48.200397124305098,287182,,7,Seidengasse 8,8,0
16.40769354511249,48.193943493678638,287183,,3,"Schlachthausgasse U3-Station, U-Bahn-Station Schlachthausgasse",6,0
16.378654655071415,48.17440801319318,287184,,10,Reumannplatz 23,6,0
16.428629447370515,48.207476996922523,287185,,2,Wehlistraße ggü. 326,12,0
16.436796417818623,48.201645092267803,287186,,2,Wehlistraße 303,12,0
16.397784725061069,48.200322898595871,286826,,3,Apostelgasse 1,5,0
16.387591529186569,48.204863930345802,286827,,3,"Landstraßer Hauptstraße 10, Beatrixgasse",4,0
16.368358323071252,48.200084086698823,286828,,4,"Treitlstraße, Karlsplatz",6,0
16.396577364863436,48.195421872329923,286829,,3,Landstraßer Hauptstraße 130,8,0
16.421205586638127,48.211443114100177,286830,,2,Engerthstraße 232-238,30,0
16.407744833763161,48.276693523761523,286831,,21,Frauenstiftgasse 12A,8,0
16.367152149842912,48.235092003511895,286832,,20,"Burghardtgasse 14, U6-Station Jägerstraße",8,0
16.373736811114846,48.214055430354762,286833,,1,Franz-Josefs-Kai 35,6,0
16.414837753821679,48.214126296998209,286834,,2,"Trabrennstraße ggü. 10, U2-Station",288,1
16.279235381475967,48.190969243622995,286835,,13,Amaliengasse 63,6,0
16.313189038224582,48.136654910051575,286836,,23,"Perfektastraße, Lemböckg. ( U-Station)",8,1
16.343601577839475,48.220408400363404,286837,,9,"Innerer Währinger Gürtel, U6 Station Michelbeuern",6,0
16.40469728852808,48.219602279191349,286838,,2,Ilgplatz 3,6,0
16.355410631096078,48.229140231365442,286839,,9,Vereinsstiege,6,0
16.36474621970763,48.22185458442722,286840,,9,Servitengasse 21,6,0
16.360810359801246,48.167266748533201,286841,,10,Georg-Wilhelm-Papst-Gasse  ggü. 2A,5,0
16.374420787054181,48.200580796662273,286842,,1,Schwarzenbergplatz 15,6,0
16.405094470273376,48.219222907727385,286843,,2,Schrotzbergstraße 1,6,0
16.366026172195603,48.202824115322478,286844,,1,Robert-Stolz-Platz 1,10,0
16.27179931416244,48.187603532115148,286845,,13,Costenoblegasse 9,6,0
16.394834512098036,48.198417465695186,286846,,3,Landstraßer Hauptstraße 101,12,0
16.38320312135934,48.206390445927639,286847,,3,Landstraßer Hauptstraße 2,16,0
16.389776243320096,48.203449471500775,286848,,3,Landstraßer Hauptstraße 37,6,0
16.390133151419903,48.202807280663698,286849,,3,Landstraßer Hauptstraße 48,8,0
16.392436442339687,48.200854922235415,286850,,3,Landstraßer Hauptstraße 76,6,0
16.394075400379148,48.199228227872617,286851,,3,Landstraßer Hauptstraße 96,8,0
16.384091510741012,48.203342207658622,286852,,3,Linke Bahngasse ggü. 9,6,0
16.376893283679067,48.200297846528962,286853,,3,"Lisztstraße 1, Lothringerstraße",20,0
16.407056084060279,48.194190554644365,286854,,3,Markhofgasse 4,8,0
16.38034548755331,48.198011982915951,286855,,3,Marokkanergasse 16,8,0
16.394946338045319,48.19793718993602,286856,,3,Landstraßer Hauptstraße 108,8,0
16.382367247971963,48.19663486773252,286857,,3,Metternichgasse 12,12,0
16.382387090072161,48.197009336381022,286858,,3,Metternichgasse 8,12,0
16.412496618008017,48.191744539098408,286859,,3,Nottendorfer Gasse 2,8,0
16.379502537423058,48.200478687303793,286860,,3,Oelzeltgasse 3,16,0
16.394068406826843,48.206949240798565,286861,,3,"Paracelsusgasse 10, Löwengasse",6,0
16.39525872747376,48.203973491605147,286862,,3,"Parkgasse, Hörnesgasse",12,0
16.394540088317104,48.203329992407063,286863,,3,Parkgasse 18,6,0
16.399148189262423,48.195660554513324,286864,,3,"Rabengasse, Baumgasse",8,0
16.401217554048984,48.196388982207687,286865,,3,Rabengasse 4,8,0
16.383372376614702,48.20124032157748,286866,,3,Reisnerstraße   16,8,0
16.390782343829045,48.193429663011614,286867,,3,"Rennweg 46-50, Kleistgasse",8,0
16.390878417882078,48.202819365242057,286868,,3,"Rochusmarkt, Rasumofskygasse",6,0
16.380855963686681,48.200138009409955,286869,,3,Salesianergasse 6,6,0
16.379196010213864,48.202302621250958,286870,,3,"Stadtpark - Johannesgasse, U-Bahnstation Stadtpark",8,0
16.406465059354449,48.19463174679904,286871,,3,Schlachthausgasse 24a,8,0
16.382036209750652,48.205562376849301,286872,,3,"Stadtpark, Kleine Ungarbrücke",8,0
16.385663590761002,48.198359475277954,286873,,3,"Strohgasse 10, Linke Bahngasse",6,0
16.38396920490516,48.19826081021445,286874,,3,"Strohgassse 15, Reisnerstraße",8,0
16.380209123921038,48.19985474036573,286875,,3,Traungasse 1,6,0
16.384969138610781,48.204262173071797,286876,,3,Ungargasse 1,8,0
16.404724867163406,48.196590114909945,286877,,3,Erdbergstraße 126,6,0
16.384744367285691,48.20353154530968,286878,,3,Münzgasse 6,8,0
16.372485397075717,48.20599198710967,286879,,1,Rauhensteingasse 7,20,0
16.306091734396702,48.212641270106111,286880,,16,"Maroltingergasse 69-71, Seite Marschengasse",8,0
16.370327081947224,48.189651137045189,286881,,4,Graf-Starhemberggasse 20,6,0
16.350748388253894,48.200023897888563,286882,,7,Zollergasse 10,8,0
16.350767442521818,48.199762715224487,286883,,7,Zollergasse 15,10,0
16.339381369635205,48.207203031806991,286884,,7,Bernardgasse 36,4,0
16.443345413465718,48.251150755632374,286885,,22,Doningasse 12,30,0
16.417232210720176,48.185102254005528,286584,,11,"Rosa-Fischer-Gasse, Döblerhofstraße",16,0
16.268412573795569,48.149073908113998,286585,,23,"Geßlgasse, Ölzeltgasse",6,0
16.372809608866945,48.222557487488345,286586,,2,Rembrandtstraße 16,6,0
16.364629968844042,48.25390232631689,286587,,19,Heiligenstaädter Straße 155,6,0
16.336764234801329,48.180920066254586,286588,,12,"Niederhofstraße 1, Aßmayergasse",6,0
16.345507147366334,48.190757750155846,286589,,6,Gumpendorfer Straße 110,10,0
16.355405001723351,48.197639131150076,286590,,6,Luftbadgasse 8-10,6,0
16.352832777642117,48.197037674861832,286591,,6,Kopernikusgasse 2,6,0
16.348883433057992,48.195100500474076,286592,,6,Königseggasse 10,8,0
16.346283144779502,48.205540604157214,286593,,7,NEUSTIFTGASSE 89-91,6,0
16.351235043248469,48.205510559182208,286594,,7,Neustiftgasse 32-34,8,0
16.352015171428015,48.20534986226555,286595,,7,Neustiftgasse 26,12,0
16.406181653796406,48.217645289855575,286596,,2,Messeplatz 1,16,0
16.343768127822177,48.201864710564031,286597,,7,Westbahnstraße 32,6,0
16.228303594627235,48.212874686840095,286598,,14,Anzengruberstraße 82-84,4,0
16.402748215330604,48.27361303062041,286599,,21,"Trillerpark, Einkaufszentrum",4,0
16.389385929966263,48.199680446377535,286600,,3,Sebastianplatz 3,6,0
16.38900672446194,48.203841032050434,286601,,3,Landstraßer Hauptstraße 30,8,0
16.341730479809808,48.22322525430242,286602,,18,Martinstraße 57-59,8,0
16.424243850920767,48.237762889754876,286603,,22,"Arbeiterstrandbadstraße, U1 Alte Donau",14,0
16.392204877814187,48.195936568526939,286604,,3,Boerhavegasse 13,6,0
16.40530863701682,48.198333383235536,286605,,3,Dietrichgasse 36,6,0
16.400681828405624,48.18876155644886,286606,,3,Dr.-Bohr-Gasse 7,14,0
16.396652838937221,48.205789792778589,286607,,3,"Erdberger Lände, Rotundenbrücke",8,0
16.41357932067147,48.191637172638075,286608,,3,"Erdbergstraße, U3 Station Erdberg",8,1
16.413638488850445,48.191602508886689,286609,,3,"Erdbergstraße, U3 Station Erdberg",8,1
16.414426090090448,48.191078561164858,286610,,3,"Erdbergstraße, U3 Station Erdberg",8,1
16.414367851033106,48.191113188719108,286611,,3,"Erdbergstraße, U3 Station Erdberg",8,1
16.390234667965242,48.205397197841691,286612,,3,Esteplatz ggü. 2,8,0
16.386093003120955,48.215986378435957,286613,,2,Nepomukgasse 4,12,0
16.354259763598613,48.231959832341587,286614,,9,Heiligenstädter Straße ggü. 2,6,0
16.236604189652148,48.204870126182684,286615,,14,"Wolf in der Au, Ausgang Kolonieweg, S-Bahn Station",12,0
16.38152966575225,48.222930642504316,286616,,2,Klangasse - Lilo-Grün-Platz,6,0
16.269633169489442,48.18786227672301,286617,,13,Hietzinger  Hauptstraße 152-154,8,0
16.407587005283865,48.192708514741867,286618,,3,Barthgasse 13-15,8,0
16.386149789594267,48.224717235429388,286619,,2,Am Tabor 16,8,0
16.391960803807535,48.195019165519895,286620,,3,Boerhavegasse 15,30,0
16.364103737010637,48.224686606054917,286621,,9,Glasergasse 12,10,0
16.476671569198977,48.25071245988952,286622,,22,Süßenbrunner Straße - Gunertweg,6,0
16.249417941586564,48.214575256817255,286623,,14,"Hüttelbergstraße 71, Knödelhüttenstraße",6,0
16.362650488075396,48.221011719172893,286624,,9,Grünentorgasse 14,14,0
16.404854700161255,48.194129219598175,286625,,3,Kleingasse 6-18,8,0
16.401187409403047,48.198086653647771,286626,,3,Rüdengasse 18,8,0
16.384317448296798,48.204322558951525,286627,,3,Linke Bahngasse 1,6,0
16.377148521313593,48.200054462809,286628,,3,"Lisztstraße, Am Heumarkt",24,0
16.354961609812271,48.205387708353669,286629,,7,Neustiftgasse 9,6,0
16.294550375815817,48.231165437159994,286630,,17,Dornbacher Straße 89,6,0
16.285229843178964,48.171821501183338,286631,,13,Speisinger Straße  19,6,0
16.301662778626344,48.185666670285748,286632,,13,Am Platz 2,6,0
16.363773967000697,48.218770187741235,286633,,9,Berggasse 21,6,0
16.363110028139598,48.21855844007176,286634,,9,Berggasse 19,6,0
16.355665059256118,48.232793975648462,286635,,9,Liechtenwerder Platz  3,6,0
16.308121599808516,48.22700826273234,286636,,17,Güpferlingstraße 30,8,0
16.327318583982215,48.197977268450813,286637,,15,"U/3-Station Schweglerstraße, Stättermayergasse",8,0
16.330415261664164,48.20272725094587,286638,,15,Burjanplatz 2,8,0
16.362397813218273,48.227372462864757,286639,,9,Gussenbauergasse 1,8,0
16.284071367205915,48.179097971367092,286640,,13,Lainzer Straße 122,8,0
16.321006932789761,48.198742179231786,286641,,15,"Wurmsergasse 36, Hütteldorfer Straße",8,0
16.308181984229776,48.227096374258899,286642,,17,Güpferlingstraße 30,8,0
16.34656749731867,48.190992740416434,286583,,6,Gumpendorfer Straße 106,6,0
16.400064475087991,48.204523646297773,286643,,2,Böcklinstraße 78,8,0
16.287952076690956,48.190665347814878,286644,,13,Hietzinger Kai  101-105,10,0
16.33426851105957,48.202577557802648,286645,,15,Sorbaitgasse 14,10,0
16.28043556806092,48.181843725886239,286646,,13,Schrutkagasse  2,3,0
16.378221075473139,48.149607110523341,286647,,10,Bernadottegasse 59,6,0
16.331155098331198,48.229059191015601,286648,,18,Währinger Straße 181,8,0
16.363496272076247,48.225277863469053,286649,,9,Clusiusgasse 2,4,0
16.351675935338569,48.198040983703123,286650,,6,"Schadekgasse 1, ggü. Kollergerngasse",8,0
16.302868251403059,48.227916838223727,286651,,17,Dornbacher Straße 32,5,0
16.35595371408564,48.197208083614434,286652,,6,Dürergasse 10,8,0
16.4384862430338,48.174046863156327,286653,,11,Oriongasse 33,8,0
16.377884993046923,48.216005753060571,286654,,2,Kleine Sperlgasse 2B,18,0
16.346999583149536,48.193686568761798,286655,,6,Webgasse 16,6,0
16.372863579378048,48.186683331420042,286656,,4,Südtiroler Platz 3,12,0
16.359298376283139,48.199324435521845,286657,,6,Laimgrubengasse 23,4,0
16.372951047524346,48.186586239651909,286658,,4,Südtiroler Platz 3,6,0
16.374108135921109,48.186424731068961,286659,,4,Südtiroler Platz 9,6,0
16.373681431100177,48.223628397983646,286660,,2,Obere Donaustraße 22,6,0
16.350262378599954,48.19469483499968,286661,,6,Otto-Bauer-Gasse 2,4,0
16.339596232346683,48.199411815759241,286662,,7,Kenyongasse 4,20,0
16.287598084474215,48.174421163394761,286663,,13,Fasangartengasse 22,8,0
16.366951189482158,48.196390078919791,286664,,4,Schleifmühlgasse 1,6,0
16.32786190518463,48.199028747521922,286665,,15,Schweglerstraße 30,4,0
16.383817387882203,48.21518902306596,286666,,2,Schrottgießergasse 31,2,0
16.282620567291556,48.135633243327405,286667,,23,"Breitenfurter Straße 358, Dirnhirngasse",12,0
16.315510376772217,48.22438936018289,286668,,17,Arzbergergasse 2,5,0
16.341988042700432,48.189561044045227,286669,,6,Mollardgasse 87,8,0
16.351515480697021,48.189628065012833,286670,,5,"Reinprechsdorfer Straße 76, Ecke Rechte Wienzeile",5,0
16.352112387866981,48.19695966286897,286671,,6,Blümelgasse 1,12,0
16.386001448844361,48.21547774682486,286672,,2,Praterstraße 44-46,6,0
16.401836035035448,48.221868168261246,286673,,2,Ennsgasse ggü. 7-11,6,0
16.377218732937404,48.208706158696096,286674,,1,Dr.-Ignaz-Seipel-Platz 2,6,0
16.364584338104631,48.182546665515261,286675,,5,"Landgutgasse, Kliebergasse Straßenbahn 62/18",8,0
16.322343731369337,48.222173718448914,286676,,17,Rötzergasse 81,5,0
16.322733055710223,48.187105801442975,286677,,15,Weiglgasse 11,5,0
16.363749653098512,48.198640587244725,286678,,6,"Naschmarkt, ggü. Schleifmühlgasse",6,0
16.396460298498209,48.221412656301382,286679,,2,Lassallestraße ggü. 10,6,0
16.334215296720764,48.194148660296662,286680,,15,Gasgasse 8-10,8,0
16.359282553733674,48.199912998075327,286681,,6,Fillgradergasse 5,6,0
16.349808966105691,48.199926635880772,286682,,7,Lindengasse 41,4,0
16.358863210181223,48.19994757992351,286683,,6,Fillgradergasse 10,6,0
16.383680231987398,48.206385132141669,286684,,3,"Landstraßer Hauptstraße 1, Gigergasse",16,0
16.368706899476056,48.195832339219592,286685,,4,Favoritenstraße 4-6,6,0
16.348604620437122,48.194488535131434,286686,,6,Loquaiplatz 2,8,0
16.346851992838712,48.188515139743586,286687,,5,Schönbrunner Straße 108,4,0
